Ciudad,OC Fecha,No. OC,DCTO.TIPO,DCTO.PJE,RUT,Razón Social,Fecha Entrega,Bodega,Item,Código,Nombre,Descto.,Cantidad,Cant. Recibida,Transito,Prec.Unit.,Línea de Negocio
LS - Barrio Industrial   ,2025-04-23 00:00:00,103767,1,0,77012870-6    ,COMERCIAL REDOFFICE LTDA (LA SER)                                               ,2025-04-24 00:00:00,B14,16,3815077                       ,CARPETA OFFICE NUOVO C/ELASTICO TAPA DURA,0,5,0,5,1583,LIBRERÍA                                
LS - Barrio Industrial   ,2025-04-23 00:00:00,103767,1,0,77012870-6    ,COMERCIAL REDOFFICE LTDA (LA SER)                                               ,2025-04-24 00:00:00,B14,17,3815081                       ,GUIA DE DESPACHO OFFICE NUOVO AUTOC DUPLICADA,0,10,0,10,1154,LIBRERÍA                                
LS - Barrio Industrial   ,2025-04-23 00:00:00,103767,1,0,77012870-6    ,COMERCIAL REDOFFICE LTDA (LA SER)                                               ,2025-04-24 00:00:00,B14,18,3815082                       ,LIBRETA OFFICE NUOVO ESPIRAL N°1 60HJS,0,12,0,12,391,LIBRERÍA                                
LS - Barrio Industrial   ,2025-04-23 00:00:00,103767,1,0,77012870-6    ,COMERCIAL REDOFFICE LTDA (LA SER)                                               ,2025-04-24 00:00:00,B14,19,3815083                       ,LIBRETA OFFICE NUOVO ESPIRAL N°2 60HJS,0,24,0,24,341,LIBRERÍA                                
LS - Barrio Industrial   ,2025-04-23 00:00:00,103767,1,0,77012870-6    ,COMERCIAL REDOFFICE LTDA (LA SER)                                               ,2025-04-24 00:00:00,B14,20,3815085                       ,MEMORANDUM OFFICE NUOVO 50HJS,0,10,0,10,813,LIBRERÍA                                
LS - Barrio Industrial   ,2025-04-23 00:00:00,103767,1,0,77012870-6    ,COMERCIAL REDOFFICE LTDA (LA SER)                                               ,2025-04-24 00:00:00,B14,21,3815096                       ,SEPARADOR OFFICE NUOVO VINILICO OFICIO COL 6P,0,24,0,24,341,LIBRERÍA                                
LS - Barrio Industrial   ,2025-04-23 00:00:00,103767,1,0,77012870-6    ,COMERCIAL REDOFFICE LTDA (LA SER)                                               ,2025-04-24 00:00:00,B14,22,6542499                       ,KIT TECLADO Y MOUSE OFFICE NUOVO INALAMBRICO,0,2,0,2,9164,ACCESORIOS COMPUTACIONALES              
LS - Barrio Industrial   ,2025-04-23 00:00:00,103767,1,0,77012870-6    ,COMERCIAL REDOFFICE LTDA (LA SER)                                               ,2025-04-24 00:00:00,B14,23,6542500                       ,MOUSE OFFICE NUOVO INALAMBRICO BLANCO,0,5,0,5,3222,ACCESORIOS COMPUTACIONALES              
LS - Barrio Industrial   ,2025-04-23 00:00:00,103767,1,0,77012870-6    ,COMERCIAL REDOFFICE LTDA (LA SER)                                               ,2025-04-24 00:00:00,B14,24,6542501                       ,MOUSE OFFICE NUOVO INALAMBRICO GRIS,0,5,0,5,3222,ACCESORIOS COMPUTACIONALES              
LS - Barrio Industrial   ,2025-04-23 00:00:00,103767,1,0,77012870-6    ,COMERCIAL REDOFFICE LTDA (LA SER)                                               ,2025-04-24 00:00:00,B14,25,6542502                       ,MOUSE OFFICE NUOVO INALAMBRICO NEGRO,0,5,0,5,3222,ACCESORIOS COMPUTACIONALES              
LS - Barrio Industrial   ,2025-04-23 00:00:00,103767,1,0,77012870-6    ,COMERCIAL REDOFFICE LTDA (LA SER)                                               ,2025-04-24 00:00:00,B14,26,6542504                       ,MOUSE OFFICE NUOVO USB NEGRO,0,5,0,5,2175,ACCESORIOS COMPUTACIONALES              
LS - Barrio Industrial   ,2025-04-23 00:00:00,103767,1,0,77012870-6    ,COMERCIAL REDOFFICE LTDA (LA SER)                                               ,2025-04-24 00:00:00,B14,27,6542508                       ,TECLADO OFFICE NUOVO USB,0,5,0,5,3637,ACCESORIOS COMPUTACIONALES              
LS - Barrio Industrial   ,2025-04-23 00:00:00,103767,1,0,77012870-6    ,COMERCIAL REDOFFICE LTDA (LA SER)                                               ,2025-04-24 00:00:00,B14,28,3815097                       ,PAPEL FOTOGRAFICO OFFICE NUOVO A4 150GR,0,10,0,10,1488,PAPELES OFICINA                         
LS - Barrio Industrial   ,2025-04-23 00:00:00,103767,1,0,77012870-6    ,COMERCIAL REDOFFICE LTDA (LA SER)                                               ,2025-04-24 00:00:00,B14,29,3815098                       ,PAPEL FOTOGRAFICO OFFICE NUOVO A4 GLOSSY 180G,0,10,0,10,996,PAPELES OFICINA                         
LS - Barrio Industrial   ,2025-04-23 00:00:00,103767,1,0,77012870-6    ,COMERCIAL REDOFFICE LTDA (LA SER)                                               ,2025-04-24 00:00:00,B14,30,3815099                       ,CARP PLASTICA OFFICE NUOVO C/ELASTICOPASTEL,0,12,0,12,404,LIBRERÍA                                
LS - Barrio Industrial   ,2025-04-23 00:00:00,103767,1,0,77012870-6    ,COMERCIAL REDOFFICE LTDA (LA SER)                                               ,2025-04-24 00:00:00,B14,31,3815101                       ,PAPEL ARROZ OFFICE NUOVO AMARILLO 50X50CM,0,100,0,100,62.72,LIBRERÍA                                
LS - Barrio Industrial   ,2025-04-23 00:00:00,103767,1,0,77012870-6    ,COMERCIAL REDOFFICE LTDA (LA SER)                                               ,2025-04-24 00:00:00,B14,32,3815103                       ,PAPEL ARROZ OFFICE NUOVO BLANCO 50X50CM,0,100,0,100,62.72,LIBRERÍA                                
LS - Barrio Industrial   ,2025-04-23 00:00:00,103767,1,0,77012870-6    ,COMERCIAL REDOFFICE LTDA (LA SER)                                               ,2025-04-24 00:00:00,B14,33,3815104                       ,PAPEL ARROZ OFFICE NUOVO CELESTE 50X50CM,0,100,0,100,62.72,LIBRERÍA                                
LS - Barrio Industrial   ,2025-04-23 00:00:00,103767,1,0,77012870-6    ,COMERCIAL REDOFFICE LTDA (LA SER)                                               ,2025-04-24 00:00:00,B14,34,3815108                       ,PAPEL ARROZ OFFICE NUOVO ROJO 50X50CM,0,100,0,100,62.72,LIBRERÍA                                
LS - Barrio Industrial   ,2025-04-23 00:00:00,103767,1,0,77012870-6    ,COMERCIAL REDOFFICE LTDA (LA SER)                                               ,2025-04-24 00:00:00,B14,35,3815109                       ,RECIBO ARRIENDO OFFICE NUOVO 50HJ,0,20,0,20,313,LIBRERÍA                                
LS - Barrio Industrial   ,2025-04-23 00:00:00,103767,1,0,77012870-6    ,COMERCIAL REDOFFICE LTDA (LA SER)                                               ,2025-04-24 00:00:00,B14,36,3815111                       ,REGLA OFFICE NUOVO 30CM NEON,0,12,0,12,137,LIBRERÍA                                
LS - Barrio Industrial   ,2025-04-23 00:00:00,103767,1,0,77012870-6    ,COMERCIAL REDOFFICE LTDA (LA SER)                                               ,2025-04-24 00:00:00,B14,37,3815112                       ,REGLA OFFICE NUOVO 30CM PASTEL,0,12,0,12,139,LIBRERÍA                                
LS - Barrio Industrial   ,2025-04-23 00:00:00,103767,1,0,77012870-6    ,COMERCIAL REDOFFICE LTDA (LA SER)                                               ,2025-04-24 00:00:00,B14,38,3815113                       ,SOBRE PLASTICO OFFICE NUOVO OFICIO GRIS,0,12,0,12,133,LIBRERÍA                                
LS - Barrio Industrial   ,2025-04-23 00:00:00,103767,1,0,77012870-6    ,COMERCIAL REDOFFICE LTDA (LA SER)                                               ,2025-04-24 00:00:00,B14,39,3815114                       ,SOBRE PLASTICO OFFICE NUOVO OFICIO PASTEL MIX,0,12,0,12,137,LIBRERÍA                                
LS - Barrio Industrial   ,2025-04-23 00:00:00,103767,1,0,77012870-6    ,COMERCIAL REDOFFICE LTDA (LA SER)                                               ,2025-04-24 00:00:00,B14,40,3815116                       ,TAMPON DACTILAR OFFICE NUOVO,0,12,0,12,625,LIBRERÍA                                
Santiago                 ,2025-04-23 00:00:00,103775,1,0,77012870-6    ,COMERCIAL REDOFFICE LTDA (LA SER)                                               ,2025-04-23 00:00:00,B03 ,5,3813060                       ,GOMA EVA GLITTER PROARTE AZUL 45X60 UND SALA ,0,144,5,139,74,LIBRERÍA                                
Santiago                 ,2025-04-23 00:00:00,103775,1,0,77012870-6    ,COMERCIAL REDOFFICE LTDA (LA SER)                                               ,2025-04-23 00:00:00,B03 ,6,3808388                       ,GOMA EVA GLITTER PROARTE BLANCA 45X60 PQ 5 UN,0,10,0,10,712.2,LIBRERÍA                                
Santiago                 ,2025-04-23 00:00:00,103775,1,0,77012870-6    ,COMERCIAL REDOFFICE LTDA (LA SER)                                               ,2025-04-23 00:00:00,B03 ,7,3808391                       ,GOMA EVA GLITTER PROARTE NEGRA 45X60 PQ 5 UND,0,10,0,10,712.2,LIBRERÍA                                
Santiago                 ,2025-04-23 00:00:00,103775,1,0,77012870-6    ,COMERCIAL REDOFFICE LTDA (LA SER)                                               ,2025-04-23 00:00:00,B03 ,8,3808392                       ,GOMA EVA GLITTER PROARTE ORO 45X60 PQ 5 UND  ,0,20,0,20,712.2,LIBRERÍA                                
Santiago                 ,2025-04-23 00:00:00,103775,1,0,77012870-6    ,COMERCIAL REDOFFICE LTDA (LA SER)                                               ,2025-04-23 00:00:00,B03 ,9,7774560                       ,GOMA EVA PROARTE 45X60CM ROJO PQ 5 UND       ,0,15,0,15,376,LIBRERÍA                                
Santiago                 ,2025-04-28 00:00:00,103850,1,0,77012870-6    ,COMERCIAL REDOFFICE LTDA (LA SER)                                               ,2025-04-28 00:00:00,B03 ,11,3813247                       ,CORRECTOR TORRE CINTA STAND UP 5MM AZUL 6MT  ,0,24,0,24,568,LIBRERÍA                                
P. Arenas                ,2025-05-02 00:00:00,53810,1,0,93550000-1    ,VIRUTEX ILKO SPA                                                                ,2025-05-03 00:00:00,B1  ,6,1301149                       ,BOLSA BASURA VTX BIOROLLO 80X120 10U,0,60,0,60,1094,ASEO                                    
LS - Barrio Industrial   ,2025-05-08 00:00:00,103996,1,0,77012870-6_1  ,COMERCIAL REDOFFICE LTDA. (STGO)                                                ,2025-05-09 00:00:00,B14,2,3812449                       ,LIBRO ACTA OFFICE NUOVO COMPOSICION 200 HJS,0,96,75,21,3200,LIBRERÍA                                
P. Arenas                ,2025-05-09 00:00:00,53835,1,0,92986000-4    ,LIBESA LTDA.                                                                    ,2025-05-10 00:00:00,B1  ,2,1301341                       ,LIMPIA PISOS DOÑA FRESIA LAVANDA 5LT         ,0,27,12,15,2035,ASEO                                    
P. Arenas                ,2025-05-09 00:00:00,53837,1,0,93550000-1    ,VIRUTEX ILKO SPA                                                                ,2025-05-10 00:00:00,B1  ,4,1300824                       ,BOLSA BASURA VTX PRO BIOROLLO 50X70 10UN,0,240,0,240,336,ASEO                                    
P. Arenas                ,2025-05-12 00:00:00,53838,1,0,81537600-5    ,RENDIC HERMANOS S.A.                                                            ,2025-05-12 00:00:00,B1  ,2,8601317                       ,AGUA AQUARIUS MANZANA 1.6L,0,3,0,3,945,ALIMENTOS                               
P. Arenas                ,2025-05-12 00:00:00,53838,1,0,81537600-5    ,RENDIC HERMANOS S.A.                                                            ,2025-05-12 00:00:00,B1  ,12,8604656                       ,NECTAR ANDINA NARANJA LIGTH 1.5LT            ,0,3,0,3,3,ALIMENTOS                               
LS - Barrio Industrial   ,2025-05-13 00:00:00,104055,1,0,77012870-6_3  ,COMERCIAL REDOFFICE LTDA (STGO)                                                 ,2025-05-13 00:00:00,B14,1,7290249                       ,CAJA WENCO 15LT WENBOX                       ,0,3,0,3,3900,FERRETERÍA                              
Santiago                 ,2025-05-16 00:00:00,104130,1,0,93626000-4    ,3M CHILE S.A.                                                                   ,2025-05-17 00:00:00,B03 ,1,1802587                       ,CINTA MASKING 3M ENMASCARAR 24X40MT          ,0,36,0,36,1165,LIBRERÍA                                
Santiago                 ,2025-05-16 00:00:00,104130,1,0,93626000-4    ,3M CHILE S.A.                                                                   ,2025-05-17 00:00:00,B03 ,2,5001027                       ,CINTA 3M MAGICA 18X10MT BOLSA,0,18,0,18,857,LIBRERÍA                                
Santiago                 ,2025-05-16 00:00:00,104130,1,0,93626000-4    ,3M CHILE S.A.                                                                   ,2025-05-17 00:00:00,B03 ,3,5001169                       ,CINTA 3M 810 MAGICA 19X25MT,0,144,0,144,2232,LIBRERÍA                                
Santiago                 ,2025-05-19 00:00:00,104151,1,0,76570090-6    ,INDUSTRIAS AUTOMATIK LIMITADA                                                   ,2025-05-19 00:00:00,B03 ,1,7274123                       ,ESCOBILLA P/UÑAS ALONDRA                     ,0,1,0,1,4857,ASEO                                    
P. Montt                 ,2025-05-22 00:00:00,74186,1,0,77012870-6_1  ,COMERCIAL REDOFFICE LTDA. (STGO)                                                ,2025-05-23 00:00:00,B1  ,2,1301554                       ,DESODORANTE AMB GLADE RPTO AUTO LAV/VAINIL,0,12,0,12,4887,ASEO                                    
P. Arenas                ,2025-05-23 00:00:00,53900,1,0,96591040-9    ,EMPRESAS CAROZZI S.A.                                                           ,2025-05-24 00:00:00,B1  ,1,7275647                       ,HARINA SELECTA S/POLVO 1KG,0,1500,240,1260,800,ALIMENTOS                               
Santiago                 ,2025-05-23 00:00:00,104248,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-05-24 00:00:00,B03 ,1,2220159                       ,C.U. TORRE TRIPLE LISO 7MM 150HJ,0,20,12,8,2117,LIBRERÍA                                
P. Arenas                ,2025-05-27 00:00:00,53921,1,0,93550000-1    ,VIRUTEX ILKO SPA                                                                ,2025-05-28 00:00:00,B1  ,18,4562233                       ,CLORO CONCENTRADO IMPEKE 1LT                 ,0,315,135,180,516,ASEO                                    
LS - Barrio Industrial   ,2025-05-30 00:00:00,104335,1,0,96529310-8    ,SOFTYS CHILE SPA                                                                ,2025-05-31 00:00:00,B14,1,1300197                       ,PAÑAL COTIDIAN APOSITO T. UNICA 20 UN,0,24,0,24,2621,ASEO                                    
P. Arenas                ,2025-06-03 00:00:00,53952,1,0,77012870-6_1  ,COMERCIAL REDOFFICE LTDA. (STGO)                                                ,2025-06-04 00:00:00,B1  ,1,8600332                       ,FIDEO CAROZZI QUIFARO 36 5KG,0,60,20,40,6985,ALIMENTOS                               
P. Arenas                ,2025-06-03 00:00:00,53952,1,0,77012870-6_1  ,COMERCIAL REDOFFICE LTDA. (STGO)                                                ,2025-06-04 00:00:00,B1  ,3,8604752                       ,FIDEO CAROZZI TALLARIN  N°87  5KG            ,0,16,15,1,5650,ALIMENTOS                               
LS - Barrio Industrial   ,2025-06-03 00:00:00,104366,1,0,77012870-6_1  ,COMERCIAL REDOFFICE LTDA. (STGO)                                                ,2025-06-04 00:00:00,B14,2,4502312                       ,SOBRE P/CD ADETEC C/VENTANA BLANCO 50UN      ,0,48,45,3,1143,LIBRERÍA                                
LS - Barrio Industrial   ,2025-06-03 00:00:00,104366,1,0,77012870-6_1  ,COMERCIAL REDOFFICE LTDA. (STGO)                                                ,2025-06-04 00:00:00,B14,4,8600424                       ,FIDEO CAROZZI CORBATAS 80 5KG,0,144,114,30,5650,ALIMENTOS                               
Santiago                 ,2025-06-03 00:00:00,104369,1,0,96591040-9    ,EMPRESAS CAROZZI S.A.                                                           ,2025-06-03 00:00:00,B03 ,10,8604032                       ,HARINA MONT BLANC C/POLVO 1KG,0,60,0,60,780,ALIMENTOS                               
Santiago                 ,2025-06-10 00:00:00,104462,1,0,12902614-6    ,FELIPE SAMUEL MERY ROZAS                                                        ,2025-06-09 00:00:00,B03 ,1,5350262                       ,PLANNER CALENDARIO DE ESCRITORIO ADETEC,0,1,0,1,15034,LIBRERÍA                                
Santiago                 ,2025-06-10 00:00:00,104470,1,0,77012870-6    ,COMERCIAL REDOFFICE LTDA (LA SER)                                               ,2025-06-10 00:00:00,B03 ,1,4501785                       ,TARJETA PRESENTACION ADETEC 52X88MM 10HJ     ,0,2,0,2,1050.6,LIBRERÍA                                
P. Montt                 ,2025-06-13 00:00:00,74264,1,0,76150003-1    ,NAZER Y SILVA LTDA.                                                             ,2025-06-14 00:00:00,B1  ,1,4562021                       ,TE LIPTON YELLOW LABEL 100UN,0,20,10,10,4529,ALIMENTOS                               
Santiago                 ,2025-06-13 00:00:00,104545,1,0,76075072-7    ,TECNOPAPEL S.A.                                                                 ,2025-06-14 00:00:00,B03 ,1,1300180                       ,PAPEL HIGIENICO TECNOPAPEL 500M 6UN,0,90,0,90,9000,ASEO                                    
